Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
562d7ce28be1b741bdae7249bcd458692b28e10b75adf6d1450a60ee214ec6e0,2019-08,City of London Police,City of London Police,-0.102794,51.515037,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
2e18278ae765b55c01f283189ba3fa9d3bf13f374c91206d6da380d55cbc9a4e,2019-08,City of London Police,City of London Police,-0.077777,51.518046,On or near SANDY'S ROW,E01032739,City of London 001F,Investigation complete; no suspect identified
ba9f52b2981316119ac42791be7a90095dffc629b08117b44f38082c3fea0773,2019-08,City of London Police,City of London Police,-0.090804,51.511560,On or near DOWGATE HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
4ec16e2dbcbca6b414451310308144d5c80337a55c8c1bcea099bdb9e61564e9,2019-08,City of London Police,City of London Police,-0.085355,51.510563,On or near PUDDING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
d18899efe9debfb242ead7b01f8c3ad1470e38be1073a05183435d7d31efa9fb,2019-08,City of London Police,City of London Police,-0.083296,51.517058,On or near OLD BROAD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
ac7a4a113c18ad78477dd429c0705c3fe04bdaf2691c5d9f91ece565e64cda43,2019-08,City of London Police,City of London Police,-0.068262,51.522863,On or near FLEET STREET HILL,E01004317,Tower Hamlets 009D,Investigation complete; no suspect identified
adc5a37c7236d16cee4139a552c20922e86b6e8ea2fd7ad4da9898a5259e0dce,2019-08,City of London Police,City of London Police,-0.080573,51.516006,On or near OUTWICH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
df2d8dfacb41617cd848408bf9e5103d0536e8aead683d5dd1694f0f8ba920c8,2019-08,City of London Police,City of London Police,-0.084284,51.510671,On or near EASTCHEAP,E01032739,City of London 001F,Investigation complete; no suspect identified
8aed42421313dbb7385196b3ff290ea67d0c0e00a6fb49e28b24cfe2a6b6ebc6,2019-08,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
33f09f2823d4c67319c8c90411d92930e3a47eb0991aa31a1d643fbcbd3cc628,2019-08,City of London Police,City of London Police,-0.090710,51.513132,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
d92fa9d7dc2af4bc63303412b310289e76afc3507c7891205442f7cd44a7dd61,2019-08,City of London Police,City of London Police,-0.089218,51.516057,On or near MOORGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
4ce8b4362e5eaf7d88fa2ea2389a32117867be05b4ce7ae6e8d1e19a0cceac0f,2019-08,City of London Police,City of London Police,-0.092723,51.517032,On or near ALDERMANBURY SQUARE,E01000002,City of London 001B,Investigation complete; no suspect identified
29a48743c0637df2b62d8819a46514730f9283735ad340c8eee1ebcee948fdaa,2019-08,City of London Police,City of London Police,-0.099716,51.511435,On or near WHITE LION HILL,E01032739,City of London 001F,Formal action is not in the public interest
7ae8909c668901bf163ed9af9fd52d95ad177d3c22dadfaa03e8d414995fbab2,2019-08,City of London Police,City of London Police,-0.099716,51.511435,On or near WHITE LION HILL,E01032739,City of London 001F,Formal action is not in the public interest
8a740dc8de8720393a847c7b5fcf7216af9f552814df9486e21198d960f0dbd7,2019-08,City of London Police,City of London Police,-0.079162,51.514940,On or near BEVIS MARKS,E01032739,City of London 001F,Investigation complete; no suspect identified
6a55e7fee835732bad3f3a47133abc2e731f84ee834613403eb7cb0daa4b073b,2019-08,City of London Police,City of London Police,-0.081549,51.511625,On or near MINCING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
c0b8e4785b346035f72320952f296731d92a9191eaaed3d0dc36993fa6fb1617,2019-08,City of London Police,City of London Police,-0.082628,51.518189,On or near SUN STREET PASSAGE,E01032739,City of London 001F,Investigation complete; no suspect identified
fbc8967e517dfdc418632e4fe505704cc05b0a4209636dcfa7ea33f91dc6b610,2019-08,City of London Police,City of London Police,-0.088843,51.509532,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
ce55aa88c38fbe1210d8c9a0e84245776197c260b83649668db3f730b2c580fc,2019-08,City of London Police,City of London Police,-0.109647,51.514887,On or near FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
fb946834f2a1d81952407de7bf77f40a947c3012a1a5fed485b154326f2eff24,2019-08,City of London Police,City of London Police,-0.085833,51.513952,On or near FINCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
147463bbe29758a1163c3c33533f96c77dfaeacc410861457834f37c74a40e6d,2019-08,City of London Police,City of London Police,-0.090506,51.513524,On or near POULTRY,E01032739,City of London 001F,Investigation complete; no suspect identified
c7df0aad1127dc514519d739278dfb528133e120345c0730a7599e4b3921b2a3,2019-08,City of London Police,City of London Police,-0.104621,51.512692,On or near Supermarket,E01032740,City of London 001G,Investigation complete; no suspect identified
cff359ac59564b84ddc7dd9f440223bb24bb63ec82140eb2e15313807849ee40,2019-08,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Unable to prosecute suspect
9f06afa4676715ffca3949bfb1ab61793d64a96ac27f7d27276741e0311676e1,2019-08,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
517cefb1f672712e9ed8c9418a48876de7e6f87ecbaf802f2666f0ef87570e3a,2019-08,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
2e3a6fa2ee347c4b45246a5162016a67a54c608e8132c3d50ba4291dd0c16ff4,2019-08,City of London Police,City of London Police,-0.098572,51.516767,On or near KING EDWARD STREET,E01000001,City of London 001A,Unable to prosecute suspect
39a1b596fcb32a7c6f067f5331512269e7d5b537c66a28307aad82475e5f61a3,2019-08,City of London Police,City of London Police,-0.098572,51.516767,On or near KING EDWARD STREET,E01000001,City of London 001A,Unable to prosecute suspect
e55cd3208bc093682c2a15a0db6bfd1c240a1956a4a2c9b5405f9674416162a3,2019-08,City of London Police,City of London Police,-0.109647,51.514887,On or near FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
6aa053b88d6a668f855de026e0970eb1e29c03fc19f3fc1a1546c77129b79832,2019-08,City of London Police,City of London Police,-0.090710,51.513132,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
e07aed58e42d4150bcdbc1624528b595bee5b25088a6ecfb61bec517b1c0494e,2019-08,City of London Police,City of London Police,-0.102411,51.512117,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
e2f568ffc1b109737f64c449163795df653ab6ad21bada6cdfe4717d460be1d5,2019-08,City of London Police,City of London Police,-0.081549,51.511625,On or near MINCING LANE,E01032739,City of London 001F,Unable to prosecute suspect
6cb7b733550317a05ebcecbeb1d5a8892bb97c221a117c6b5ad0fe34383528ba,2019-08,City of London Police,City of London Police,-0.091732,51.521080,On or near Nightclub,E01002704,Islington 023D,Investigation complete; no suspect identified
ae061e906e86f655c4a85c64fad32560560415badb4490fdd459c49092b1ec5b,2019-08,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Investigation complete; no suspect identified
8d9a59e9a6e512fbd3d4b5a72763cda90e5b6fee57408bb586abafdcdc6855d8,2019-08,City of London Police,City of London Police,-0.081516,51.510014,On or near GREAT TOWER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
9587ea3d00d2adba5a173a5cd05771e4518d95f94226b5500861d2c1d3697a80,2019-08,City of London Police,City of London Police,-0.087780,51.508066,On or near BOROUGH HIGH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
a66e18445aaecf3bda34610963d0c8a6518e77d5ba24ab82a367d0549cd02237,2019-08,City of London Police,City of London Police,-0.125261,51.521063,On or near RUSSELL SQUARE,E01000855,Camden 028A,Investigation complete; no suspect identified
e7208fd375c28590106615dffd711e7186eb1c391bec8bcb621220eae66d2e19,2019-08,City of London Police,City of London Police,-0.079674,51.514409,On or near BURY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
dae5b42460fe72cecf34b9aedd799064b49f778dc324151bfb83ce1d74b70c95,2019-08,City of London Police,City of London Police,-0.079674,51.514409,On or near BURY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
98e2b3fbd2b718c847ff964093de386789baae96e9c38a235928ddbadc4ac855,2019-08,City of London Police,City of London Police,-0.099818,51.519017,On or near CLOTH FAIR,E01032740,City of London 001G,Investigation complete; no suspect identified
a1f5505f3a3de6338add4abf3e1b4346f13f167b41bab1cf3c26a486b45e2e01,2019-08,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
f0dea1d69c484e79f963ab5feccc4e9c9b6bc5e5007e379697957812924fe7c5,2019-08,City of London Police,City of London Police,-0.091720,51.513454,On or near Supermarket,E01032739,City of London 001F,Unable to prosecute suspect
893b949da251b8d7af29f51c1c49eef172f6c296469d24de729ef0aaeb95bdc8,2019-08,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
78a985b802abb5b489d4c5576e2f1df20f68603c78217143937d75178d9bc084,2019-08,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
42fe93756178ebe1bed006ffe1fe9af1476697882bb170fde02de082258cf428,2019-08,City of London Police,City of London Police,-0.096561,51.514513,On or near CHEAPSIDE,E01032739,City of London 001F,Investigation complete; no suspect identified
7466bb8239e3b560b3f8e873e3416ac8dc61048c4ec2e257c2fb47583c1f8d1a,2019-08,City of London Police,City of London Police,-0.081516,51.510014,On or near GREAT TOWER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
d70c7026aaa9435466592bbd199d038f8bc7f09f1f8601d5c7c8188178fdc39f,2019-08,City of London Police,City of London Police,-0.080318,51.520678,On or near PRIMROSE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
d703b2ba3f1568d835008a36eddff73e3f306b73a512a884005eb0500c7fbcf0,2019-08,City of London Police,City of London Police,-0.088042,51.511794,On or near ABCHURCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
4042589547eea8b549d29fad2a36d6804af67d6f64410048cd53663cdc8b8b3e,2019-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
cfaf513dfb66c3107de3d364d6552d6a9b5d63806d1ac7df2516ec07219af12e,2019-08,City of London Police,City of London Police,-0.109647,51.514887,On or near FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
2ea9dab94725b3aeda487f252f7949adc122812d513458070dd0049754a3f304,2019-08,City of London Police,City of London Police,-0.075844,51.511594,On or near CROSSWALL,E01000005,City of London 001E,Unable to prosecute suspect
c248478677e4d489b41b3075bee270c29d37db02b3ca0187f1b08a35ae0e93be,2019-08,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Unable to prosecute suspect
1c34fcd3435443ab30c142b2d5d6464dcf5ea05552750e2db0906affe6332bab,2019-08,City of London Police,City of London Police,-0.074330,51.513647,On or near LITTLE SOMERSET STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
b2b54e3d0cd13bae3c14f6019d3c5df6ae5e316ed0a0f4cfdf3c3c2c64ac76e4,2019-08,City of London Police,City of London Police,-0.075196,51.512609,On or near ST CLARE STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
93620dba4c9b88e72ca33b79882a46373bd73d43d96e7373ec4f4b9592c1a0af,2019-08,City of London Police,City of London Police,-0.086728,51.510477,On or near KING WILLIAM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
